Deployment,Date,datetime,day,month,year,hour,hour2,yday,year_yday,julian,difftoHT,difftoLT,F_DPM,F_DPH,season,diel_period,average_temp,tide_period,tidal.range,F_Nall
4,03/08/2021,03/08/2021 01:00,3,8,2021,01:00:00,1,215,2021_215,98,0,6,1,1,Summer,night,14.65,HW,1.3,133559
4,03/08/2021,03/08/2021 02:00,3,8,2021,02:00:00,2,215,2021_215,98,1,-5,0,0,Summer,night,14.7,Ebb,1.3,91585
4,03/08/2021,03/08/2021 03:00,3,8,2021,03:00:00,3,215,2021_215,98,2,-4,0,0,Summer,night,15.05,Ebb,1.3,86481
4,03/08/2021,03/08/2021 04:00,3,8,2021,04:00:00,4,215,2021_215,98,3,-3,0,0,Summer,night,15.5,Ebb,1.3,90109
4,03/08/2021,03/08/2021 05:00,3,8,2021,05:00:00,5,215,2021_215,98,4,-2,0,0,Summer,night,15.95,Ebb,1.3,106990
4,03/08/2021,03/08/2021 06:00,3,8,2021,06:00:00,6,215,2021_215,98,5,-1,0,0,Summer,morning,16.35,Ebb,1.3,92921
4,03/08/2021,03/08/2021 07:00,3,8,2021,07:00:00,7,215,2021_215,98,6,0,0,0,Summer,day,16.4,LW,1.3,82342
4,03/08/2021,03/08/2021 08:00,3,8,2021,08:00:00,8,215,2021_215,98,-5,1,0,0,Summer,day,16.45,Flood,1.3,74060
4,03/08/2021,03/08/2021 09:00,3,8,2021,09:00:00,9,215,2021_215,98,-4,2,0,0,Summer,day,15.85,Flood,1.3,72157
4,03/08/2021,03/08/2021 10:00,3,8,2021,10:00:00,10,215,2021_215,98,-3,3,0,0,Summer,day,15.35,Flood,1.3,65561
4,03/08/2021,03/08/2021 11:00,3,8,2021,11:00:00,11,215,2021_215,98,-2,4,0,0,Summer,day,15.1,Flood,1.3,65936
4,03/08/2021,03/08/2021 12:00,3,8,2021,12:00:00,12,215,2021_215,98,-1,5,0,0,Summer,day,15.35,Flood,1.3,62707
4,03/08/2021,03/08/2021 13:00,3,8,2021,13:00:00,13,215,2021_215,98,0,6,0,0,Summer,day,16.3,HW,1.3,61339
4,03/08/2021,03/08/2021 14:00,3,8,2021,14:00:00,14,215,2021_215,98,1,-6,0,0,Summer,day,15.75,HW,1.3,65844
4,03/08/2021,03/08/2021 15:00,3,8,2021,15:00:00,15,215,2021_215,98,2,-5,0,0,Summer,day,15.45,Ebb,1.3,192199
4,03/08/2021,03/08/2021 16:00,3,8,2021,16:00:00,16,215,2021_215,98,3,-4,0,0,Summer,day,15.7,Ebb,1.3,104198
4,03/08/2021,03/08/2021 17:00,3,8,2021,17:00:00,17,215,2021_215,98,4,-3,0,0,Summer,day,15.9,Ebb,1.3,62650
4,03/08/2021,03/08/2021 18:00,3,8,2021,18:00:00,18,215,2021_215,98,5,-2,0,0,Summer,day,16.15,Ebb,1.3,62806
4,03/08/2021,03/08/2021 19:00,3,8,2021,19:00:00,19,215,2021_215,98,6,-1,0,0,Summer,day,16.5,Ebb,1.3,64002
4,03/08/2021,03/08/2021 20:00,3,8,2021,20:00:00,20,215,2021_215,98,-6,0,1,1,Summer,day,15.95,LW,1.3,71541
4,03/08/2021,03/08/2021 21:00,3,8,2021,21:00:00,21,215,2021_215,98,-5,1,0,0,Summer,evening,15.35,Flood,1.3,101755
4,03/08/2021,03/08/2021 22:00,3,8,2021,22:00:00,22,215,2021_215,98,-4,2,0,0,Summer,evening,15.3,Flood,1.3,120947
4,03/08/2021,03/08/2021 23:00,3,8,2021,23:00:00,23,215,2021_215,99,-3,3,0,0,Summer,night,15.25,Flood,1.3,102175
4,04/08/2021,04/08/2021 00:00,4,8,2021,00:00:00,0,216,2021_216,99,-2,4,0,0,Summer,night,15.6,Flood,1.3,99447
4,04/08/2021,04/08/2021 01:00,4,8,2021,01:00:00,1,216,2021_216,99,-1,5,0,0,Summer,night,16.75,Flood,1.3,116588
4,04/08/2021,04/08/2021 02:00,4,8,2021,02:00:00,2,216,2021_216,99,0,6,0,0,Summer,night,17.4,HW,1.3,101495
4,04/08/2021,04/08/2021 03:00,4,8,2021,03:00:00,3,216,2021_216,99,1,-5,0,0,Summer,night,17.05,Ebb,1.3,95589
4,04/08/2021,04/08/2021 04:00,4,8,2021,04:00:00,4,216,2021_216,99,2,-4,0,0,Summer,night,16.5,Ebb,1.3,102463
4,04/08/2021,04/08/2021 05:00,4,8,2021,05:00:00,5,216,2021_216,99,3,-3,0,0,Summer,night,16.35,Ebb,1.3,117213
4,04/08/2021,04/08/2021 06:00,4,8,2021,06:00:00,6,216,2021_216,99,4,-2,0,0,Summer,morning,15.6,Ebb,1.3,90606
4,04/08/2021,04/08/2021 07:00,4,8,2021,07:00:00,7,216,2021_216,99,5,-1,0,0,Summer,day,15.75,Ebb,1.3,82399
4,04/08/2021,04/08/2021 08:00,4,8,2021,08:00:00,8,216,2021_216,99,6,0,0,0,Summer,day,16.1,LW,1.3,100227
4,04/08/2021,04/08/2021 09:00,4,8,2021,09:00:00,9,216,2021_216,99,-5,1,0,0,Summer,day,15.8,Flood,1.3,69294
4,04/08/2021,04/08/2021 10:00,4,8,2021,10:00:00,10,216,2021_216,99,-4,2,0,0,Summer,day,15.4,Flood,1.3,74122
4,04/08/2021,04/08/2021 11:00,4,8,2021,11:00:00,11,216,2021_216,99,-3,3,0,0,Summer,day,15.35,Flood,1.3,104252
4,04/08/2021,04/08/2021 12:00,4,8,2021,12:00:00,12,216,2021_216,99,-2,4,0,0,Summer,day,15.5,Flood,1.3,72810
4,04/08/2021,04/08/2021 13:00,4,8,2021,13:00:00,13,216,2021_216,99,-1,5,0,0,Summer,day,16.2,Flood,1.3,85456
4,04/08/2021,04/08/2021 14:00,4,8,2021,14:00:00,14,216,2021_216,99,0,6,0,0,Summer,day,17.15,HW,1.3,73364
4,04/08/2021,04/08/2021 15:00,4,8,2021,15:00:00,15,216,2021_216,99,1,-6,0,0,Summer,day,17.6,HW,1.3,77540
4,04/08/2021,04/08/2021 16:00,4,8,2021,16:00:00,16,216,2021_216,99,2,-5,0,0,Summer,day,17.55,Ebb,1.3,71630
4,04/08/2021,04/08/2021 17:00,4,8,2021,17:00:00,17,216,2021_216,99,3,-4,0,0,Summer,day,17.3,Ebb,1.3,91318
4,04/08/2021,04/08/2021 18:00,4,8,2021,18:00:00,18,216,2021_216,99,4,-3,0,0,Summer,day,16.65,Ebb,1.3,65971
4,04/08/2021,04/08/2021 19:00,4,8,2021,19:00:00,19,216,2021_216,99,5,-2,0,0,Summer,day,16.45,Ebb,1.3,72124
4,04/08/2021,04/08/2021 20:00,4,8,2021,20:00:00,20,216,2021_216,99,6,-1,0,0,Summer,day,16.35,Ebb,1.3,76734
4,04/08/2021,04/08/2021 21:00,4,8,2021,21:00:00,21,216,2021_216,99,-6,0,0,0,Summer,evening,15.9,LW,1.3,117390
4,04/08/2021,04/08/2021 22:00,4,8,2021,22:00:00,22,216,2021_216,99,-5,1,0,0,Summer,night,15.6,Flood,1.3,122360
4,04/08/2021,04/08/2021 23:00,4,8,2021,23:00:00,23,216,2021_216,100,-4,2,0,0,Summer,night,15.8,Flood,1.3,87611
4,05/08/2021,05/08/2021 00:00,5,8,2021,00:00:00,0,217,2021_217,100,-3,3,0,0,Summer,night,16.7,Flood,1.5,77845
4,05/08/2021,05/08/2021 01:00,5,8,2021,01:00:00,1,217,2021_217,100,-2,4,0,0,Summer,night,17.15,Flood,1.5,81776
4,05/08/2021,05/08/2021 02:00,5,8,2021,02:00:00,2,217,2021_217,100,-1,5,0,0,Summer,night,16.75,Flood,1.5,94224
4,05/08/2021,05/08/2021 03:00,5,8,2021,03:00:00,3,217,2021_217,100,0,6,0,0,Summer,night,16.75,HW,1.5,79611
4,05/08/2021,05/08/2021 04:00,5,8,2021,04:00:00,4,217,2021_217,100,1,-5,0,0,Summer,night,16.7,Ebb,1.5,119478
4,05/08/2021,05/08/2021 05:00,5,8,2021,05:00:00,5,217,2021_217,100,2,-4,0,0,Summer,night,16.65,Ebb,1.5,130095
4,05/08/2021,05/08/2021 06:00,5,8,2021,06:00:00,6,217,2021_217,100,3,-3,0,0,Summer,morning,16.35,Ebb,1.5,106903
4,05/08/2021,05/08/2021 07:00,5,8,2021,07:00:00,7,217,2021_217,100,4,-2,0,0,Summer,day,16.4,Ebb,1.5,94759
4,05/08/2021,05/08/2021 08:00,5,8,2021,08:00:00,8,217,2021_217,100,5,-1,0,0,Summer,day,16.35,Ebb,1.5,84079
4,05/08/2021,05/08/2021 09:00,5,8,2021,09:00:00,9,217,2021_217,100,6,0,1,1,Summer,day,15.85,LW,1.5,77142
4,05/08/2021,05/08/2021 10:00,5,8,2021,10:00:00,10,217,2021_217,100,-5,1,0,0,Summer,day,15.55,Flood,1.5,74599
4,05/08/2021,05/08/2021 11:00,5,8,2021,11:00:00,11,217,2021_217,100,-4,2,0,0,Summer,day,15.4,Flood,1.5,76028
4,05/08/2021,05/08/2021 12:00,5,8,2021,12:00:00,12,217,2021_217,100,-3,3,0,0,Summer,day,15.45,Flood,1.5,70700
4,05/08/2021,05/08/2021 13:00,5,8,2021,13:00:00,13,217,2021_217,100,-2,4,7,1,Summer,day,16.5,Flood,1.5,71593
4,05/08/2021,05/08/2021 14:00,5,8,2021,14:00:00,14,217,2021_217,100,-1,5,0,0,Summer,day,16.65,Flood,1.5,59008
4,05/08/2021,05/08/2021 15:00,5,8,2021,15:00:00,15,217,2021_217,100,0,6,0,0,Summer,day,16.65,HW,1.5,59954
4,05/08/2021,05/08/2021 16:00,5,8,2021,16:00:00,16,217,2021_217,100,1,-6,0,0,Summer,day,16.6,HW,1.5,68942
4,05/08/2021,05/08/2021 17:00,5,8,2021,17:00:00,17,217,2021_217,100,2,-5,0,0,Summer,day,16.45,Ebb,1.5,88029
4,05/08/2021,05/08/2021 18:00,5,8,2021,18:00:00,18,217,2021_217,100,3,-4,0,0,Summer,day,15.7,Ebb,1.5,76788
4,05/08/2021,05/08/2021 19:00,5,8,2021,19:00:00,19,217,2021_217,100,4,-3,0,0,Summer,day,15.45,Ebb,1.5,78292
4,05/08/2021,05/08/2021 20:00,5,8,2021,20:00:00,20,217,2021_217,100,5,-2,0,0,Summer,day,14.85,Ebb,1.5,67668
4,05/08/2021,05/08/2021 21:00,5,8,2021,21:00:00,21,217,2021_217,100,6,-1,1,1,Summer,evening,14.55,Ebb,1.5,96244
4,05/08/2021,05/08/2021 22:00,5,8,2021,22:00:00,22,217,2021_217,100,-6,0,0,0,Summer,night,14.55,LW,1.5,90872
4,05/08/2021,05/08/2021 23:00,5,8,2021,23:00:00,23,217,2021_217,101,-5,1,0,0,Summer,night,15,Flood,1.5,68421
4,06/08/2021,06/08/2021 00:00,6,8,2021,00:00:00,0,218,2021_218,101,-4,2,0,0,Summer,night,14.6,Flood,1.9,75516
4,06/08/2021,06/08/2021 01:00,6,8,2021,01:00:00,1,218,2021_218,101,-3,3,0,0,Summer,night,15.1,Flood,1.9,80728
4,06/08/2021,06/08/2021 02:00,6,8,2021,02:00:00,2,218,2021_218,101,-2,4,0,0,Summer,night,15.45,Flood,1.9,77871
4,06/08/2021,06/08/2021 03:00,6,8,2021,03:00:00,3,218,2021_218,101,-1,5,0,0,Summer,night,15.6,Flood,1.9,105160
4,06/08/2021,06/08/2021 04:00,6,8,2021,04:00:00,4,218,2021_218,101,0,6,0,0,Summer,night,15.7,HW,1.9,67381
4,06/08/2021,06/08/2021 05:00,6,8,2021,05:00:00,5,218,2021_218,101,1,-5,0,0,Summer,night,15.7,Ebb,1.9,87460
4,06/08/2021,06/08/2021 06:00,6,8,2021,06:00:00,6,218,2021_218,101,2,-4,0,0,Summer,morning,15.65,Ebb,1.9,97039
4,06/08/2021,06/08/2021 07:00,6,8,2021,07:00:00,7,218,2021_218,101,3,-3,0,0,Summer,day,15.45,Ebb,1.9,78848
4,06/08/2021,06/08/2021 08:00,6,8,2021,08:00:00,8,218,2021_218,101,4,-2,0,0,Summer,day,14.9,Ebb,1.9,78589
4,06/08/2021,06/08/2021 09:00,6,8,2021,09:00:00,9,218,2021_218,101,5,-1,1,1,Summer,day,13.8,Ebb,1.9,78379
4,06/08/2021,06/08/2021 10:00,6,8,2021,10:00:00,10,218,2021_218,101,6,0,0,0,Summer,day,14.45,LW,1.9,72000
4,06/08/2021,06/08/2021 11:00,6,8,2021,11:00:00,11,218,2021_218,101,-5,1,0,0,Summer,day,14.45,Flood,1.9,61041
4,06/08/2021,06/08/2021 12:00,6,8,2021,12:00:00,12,218,2021_218,101,-4,2,0,0,Summer,day,13.85,Flood,1.9,72430
4,06/08/2021,06/08/2021 13:00,6,8,2021,13:00:00,13,218,2021_218,101,-3,3,0,0,Summer,day,14.45,Flood,1.9,91931
4,06/08/2021,06/08/2021 14:00,6,8,2021,14:00:00,14,218,2021_218,101,-2,4,0,0,Summer,day,15.15,Flood,1.9,53220
4,06/08/2021,06/08/2021 15:00,6,8,2021,15:00:00,15,218,2021_218,101,-1,5,0,0,Summer,day,15.6,Flood,1.9,57697
4,06/08/2021,06/08/2021 16:00,6,8,2021,16:00:00,16,218,2021_218,101,0,6,1,1,Summer,day,15.65,HW,1.9,49164
4,06/08/2021,06/08/2021 17:00,6,8,2021,17:00:00,17,218,2021_218,101,1,-5,0,0,Summer,day,15.65,Ebb,1.9,56857
4,06/08/2021,06/08/2021 18:00,6,8,2021,18:00:00,18,218,2021_218,101,2,-4,0,0,Summer,day,15.3,Ebb,1.9,57535
4,06/08/2021,06/08/2021 19:00,6,8,2021,19:00:00,19,218,2021_218,101,3,-3,0,0,Summer,day,14.6,Ebb,1.9,42674
4,06/08/2021,06/08/2021 20:00,6,8,2021,20:00:00,20,218,2021_218,101,4,-2,0,0,Summer,day,14.45,Ebb,1.9,63145
4,06/08/2021,06/08/2021 21:00,6,8,2021,21:00:00,21,218,2021_218,101,5,-1,0,0,Summer,evening,13.75,Ebb,1.9,93051
4,06/08/2021,06/08/2021 22:00,6,8,2021,22:00:00,22,218,2021_218,101,6,0,0,0,Summer,night,13.4,LW,1.9,75229
4,06/08/2021,06/08/2021 23:00,6,8,2021,23:00:00,23,218,2021_218,102,-6,1,0,0,Summer,night,13.35,Flood,1.9,85353
4,07/08/2021,07/08/2021 00:00,7,8,2021,00:00:00,0,219,2021_219,102,-5,2,0,0,Summer,night,13.65,Flood,2.1,81049
4,07/08/2021,07/08/2021 01:00,7,8,2021,01:00:00,1,219,2021_219,102,-4,3,0,0,Summer,night,13.55,Flood,2.1,70791
4,07/08/2021,07/08/2021 02:00,7,8,2021,02:00:00,2,219,2021_219,102,-3,4,0,0,Summer,night,14.15,Flood,2.1,76052
4,07/08/2021,07/08/2021 03:00,7,8,2021,03:00:00,3,219,2021_219,102,-2,5,0,0,Summer,night,14.45,Flood,2.1,69931
4,07/08/2021,07/08/2021 04:00,7,8,2021,04:00:00,4,219,2021_219,102,-1,6,0,0,Summer,night,14.65,HW,2.1,60454
4,07/08/2021,07/08/2021 05:00,7,8,2021,05:00:00,5,219,2021_219,102,0,-6,0,0,Summer,night,14.75,HW,2.1,120594
4,07/08/2021,07/08/2021 06:00,7,8,2021,06:00:00,6,219,2021_219,102,1,-5,0,0,Summer,morning,15.1,Ebb,2.1,83912
4,07/08/2021,07/08/2021 07:00,7,8,2021,07:00:00,7,219,2021_219,102,2,-4,6,1,Summer,day,14.65,Ebb,2.1,78557
4,07/08/2021,07/08/2021 08:00,7,8,2021,08:00:00,8,219,2021_219,102,3,-3,0,0,Summer,day,14.05,Ebb,2.1,66501
4,07/08/2021,07/08/2021 09:00,7,8,2021,09:00:00,9,219,2021_219,102,4,-2,2,1,Summer,day,13.45,Ebb,2.1,48562
4,07/08/2021,07/08/2021 10:00,7,8,2021,10:00:00,10,219,2021_219,102,5,-1,0,0,Summer,day,12.65,Ebb,2.1,40520
4,07/08/2021,07/08/2021 11:00,7,8,2021,11:00:00,11,219,2021_219,102,6,0,0,0,Summer,day,13.2,LW,2.1,44429
4,07/08/2021,07/08/2021 12:00,7,8,2021,12:00:00,12,219,2021_219,102,-5,1,0,0,Summer,day,12.95,Flood,2.1,42495
4,07/08/2021,07/08/2021 13:00,7,8,2021,13:00:00,13,219,2021_219,102,-4,2,0,0,Summer,day,13.5,Flood,2.1,46794
4,07/08/2021,07/08/2021 14:00,7,8,2021,14:00:00,14,219,2021_219,102,-3,3,0,0,Summer,day,14.15,Flood,2.1,39793
4,07/08/2021,07/08/2021 15:00,7,8,2021,15:00:00,15,219,2021_219,102,-2,4,0,0,Summer,day,14.45,Flood,2.1,48609
4,07/08/2021,07/08/2021 16:00,7,8,2021,16:00:00,16,219,2021_219,102,-1,5,0,0,Summer,day,14.55,Flood,2.1,51209
4,07/08/2021,07/08/2021 17:00,7,8,2021,17:00:00,17,219,2021_219,102,0,6,0,0,Summer,day,14.6,HW,2.1,69131
4,07/08/2021,07/08/2021 18:00,7,8,2021,18:00:00,18,219,2021_219,102,1,-5,0,0,Summer,day,14.5,Ebb,2.1,52277
4,07/08/2021,07/08/2021 19:00,7,8,2021,19:00:00,19,219,2021_219,102,2,-4,1,1,Summer,day,14.45,Ebb,2.1,56997
4,07/08/2021,07/08/2021 20:00,7,8,2021,20:00:00,20,219,2021_219,102,3,-3,0,0,Summer,day,14,Ebb,2.1,66959
4,07/08/2021,07/08/2021 21:00,7,8,2021,21:00:00,21,219,2021_219,102,4,-2,3,1,Summer,evening,13.35,Ebb,2.1,95904
4,07/08/2021,07/08/2021 22:00,7,8,2021,22:00:00,22,219,2021_219,102,5,-1,1,1,Summer,night,12.65,Ebb,2.1,80172
4,07/08/2021,07/08/2021 23:00,7,8,2021,23:00:00,23,219,2021_219,103,6,0,0,0,Summer,night,12.45,LW,2.1,70017
4,08/08/2021,08/08/2021 00:00,8,8,2021,00:00:00,0,220,2021_220,103,-5,1,0,0,Summer,night,11.75,Flood,2.4,89002
4,08/08/2021,08/08/2021 01:00,8,8,2021,01:00:00,1,220,2021_220,103,-4,2,0,0,Summer,night,11.65,Flood,2.4,72142
4,08/08/2021,08/08/2021 02:00,8,8,2021,02:00:00,2,220,2021_220,103,-3,3,2,1,Summer,night,11.75,Flood,2.4,72234
4,08/08/2021,08/08/2021 03:00,8,8,2021,03:00:00,3,220,2021_220,103,-2,4,0,0,Summer,night,12.45,Flood,2.4,102524
4,08/08/2021,08/08/2021 04:00,8,8,2021,04:00:00,4,220,2021_220,103,-1,5,0,0,Summer,night,13.25,Flood,2.4,118296
4,08/08/2021,08/08/2021 05:00,8,8,2021,05:00:00,5,220,2021_220,103,0,6,1,1,Summer,night,13.65,HW,2.4,97973
4,08/08/2021,08/08/2021 06:00,8,8,2021,06:00:00,6,220,2021_220,103,1,-5,0,0,Summer,morning,13.8,Ebb,2.4,84978
4,08/08/2021,08/08/2021 07:00,8,8,2021,07:00:00,7,220,2021_220,103,2,-4,0,0,Summer,day,13.75,Ebb,2.4,92745
4,08/08/2021,08/08/2021 08:00,8,8,2021,08:00:00,8,220,2021_220,103,3,-3,0,0,Summer,day,13.55,Ebb,2.4,121946
4,08/08/2021,08/08/2021 09:00,8,8,2021,09:00:00,9,220,2021_220,103,4,-2,1,1,Summer,day,12.9,Ebb,2.4,59912
4,08/08/2021,08/08/2021 10:00,8,8,2021,10:00:00,10,220,2021_220,103,5,-1,6,1,Summer,day,12.6,Ebb,2.4,57149
4,08/08/2021,08/08/2021 11:00,8,8,2021,11:00:00,11,220,2021_220,103,6,0,8,1,Summer,day,12.45,LW,2.4,52232
4,08/08/2021,08/08/2021 12:00,8,8,2021,12:00:00,12,220,2021_220,103,-6,1,19,1,Summer,day,11.7,Flood,2.4,48284
4,08/08/2021,08/08/2021 13:00,8,8,2021,13:00:00,13,220,2021_220,103,-5,2,2,1,Summer,day,11.65,Flood,2.4,44625
4,08/08/2021,08/08/2021 14:00,8,8,2021,14:00:00,14,220,2021_220,103,-4,3,3,1,Summer,day,11.7,Flood,2.4,46824
4,08/08/2021,08/08/2021 15:00,8,8,2021,15:00:00,15,220,2021_220,103,-3,4,8,1,Summer,day,12.1,Flood,2.4,57601
4,08/08/2021,08/08/2021 16:00,8,8,2021,16:00:00,16,220,2021_220,103,-2,5,8,1,Summer,day,12.75,Flood,2.4,70662
4,08/08/2021,08/08/2021 17:00,8,8,2021,17:00:00,17,220,2021_220,103,-1,6,5,1,Summer,day,12.8,HW,2.4,60201
4,08/08/2021,08/08/2021 18:00,8,8,2021,18:00:00,18,220,2021_220,103,0,-6,11,1,Summer,day,12.7,HW,2.4,64679
4,08/08/2021,08/08/2021 19:00,8,8,2021,19:00:00,19,220,2021_220,103,1,-5,4,1,Summer,day,13.25,Ebb,2.4,148375
4,08/08/2021,08/08/2021 20:00,8,8,2021,20:00:00,20,220,2021_220,103,2,-4,4,1,Summer,day,13,Ebb,2.4,73799
4,08/08/2021,08/08/2021 21:00,8,8,2021,21:00:00,21,220,2021_220,103,3,-3,23,1,Summer,evening,12.55,Ebb,2.4,108331
4,08/08/2021,08/08/2021 22:00,8,8,2021,22:00:00,22,220,2021_220,103,4,-2,13,1,Summer,night,12.1,Ebb,2.4,84533
4,08/08/2021,08/08/2021 23:00,8,8,2021,23:00:00,23,220,2021_220,104,5,-1,5,1,Summer,night,11.75,Ebb,2.4,57009
4,09/08/2021,09/08/2021 00:00,9,8,2021,00:00:00,0,221,2021_221,104,6,0,0,0,Summer,night,11.65,LW,2.6,54276
4,09/08/2021,09/08/2021 01:00,9,8,2021,01:00:00,1,221,2021_221,104,-5,1,0,0,Summer,night,11.65,Flood,2.6,52351
4,09/08/2021,09/08/2021 02:00,9,8,2021,02:00:00,2,221,2021_221,104,-4,2,0,0,Summer,night,11.6,Flood,2.6,56178
4,09/08/2021,09/08/2021 03:00,9,8,2021,03:00:00,3,221,2021_221,104,-3,3,1,1,Summer,night,11.7,Flood,2.6,55517
4,09/08/2021,09/08/2021 04:00,9,8,2021,04:00:00,4,221,2021_221,104,-2,4,0,0,Summer,night,12.15,Flood,2.6,79699
4,09/08/2021,09/08/2021 05:00,9,8,2021,05:00:00,5,221,2021_221,104,-1,5,0,0,Summer,night,12.5,Flood,2.6,145668
4,09/08/2021,09/08/2021 06:00,9,8,2021,06:00:00,6,221,2021_221,104,0,6,6,1,Summer,morning,12.55,HW,2.6,82257
4,09/08/2021,09/08/2021 07:00,9,8,2021,07:00:00,7,221,2021_221,104,1,-5,7,1,Summer,day,12.45,Ebb,2.6,73351
4,09/08/2021,09/08/2021 08:00,9,8,2021,08:00:00,8,221,2021_221,104,2,-4,0,0,Summer,day,12.6,Ebb,2.6,58588
4,09/08/2021,09/08/2021 09:00,9,8,2021,09:00:00,9,221,2021_221,104,3,-3,4,1,Summer,day,12.55,Ebb,2.6,59445
4,09/08/2021,09/08/2021 10:00,9,8,2021,10:00:00,10,221,2021_221,104,4,-2,1,1,Summer,day,12.55,Ebb,2.6,93988
4,09/08/2021,09/08/2021 11:00,9,8,2021,11:00:00,11,221,2021_221,104,5,-1,6,1,Summer,day,12.45,Ebb,2.6,76737
4,09/08/2021,09/08/2021 12:00,9,8,2021,12:00:00,12,221,2021_221,104,6,0,11,1,Summer,day,11.9,LW,2.6,49648
4,09/08/2021,09/08/2021 13:00,9,8,2021,13:00:00,13,221,2021_221,104,-5,1,17,1,Summer,day,11.75,Flood,2.6,50810
4,09/08/2021,09/08/2021 14:00,9,8,2021,14:00:00,14,221,2021_221,104,-4,2,13,1,Summer,day,11.65,Flood,2.6,44329
4,09/08/2021,09/08/2021 15:00,9,8,2021,15:00:00,15,221,2021_221,104,-3,3,11,1,Summer,day,11.75,Flood,2.6,45047
4,09/08/2021,09/08/2021 16:00,9,8,2021,16:00:00,16,221,2021_221,104,-2,4,5,1,Summer,day,12.15,Flood,2.6,57053
4,09/08/2021,09/08/2021 17:00,9,8,2021,17:00:00,17,221,2021_221,104,-1,5,20,1,Summer,day,12.75,Flood,2.6,61578
4,09/08/2021,09/08/2021 18:00,9,8,2021,18:00:00,18,221,2021_221,104,0,6,8,1,Summer,day,13,HW,2.6,64690
4,09/08/2021,09/08/2021 19:00,9,8,2021,19:00:00,19,221,2021_221,104,1,-5,2,1,Summer,day,13.15,Ebb,2.6,103294
4,09/08/2021,09/08/2021 20:00,9,8,2021,20:00:00,20,221,2021_221,104,2,-4,2,1,Summer,day,13.4,Ebb,2.6,111541
4,09/08/2021,09/08/2021 21:00,9,8,2021,21:00:00,21,221,2021_221,104,3,-3,0,0,Summer,evening,12.8,Ebb,2.6,171244
4,09/08/2021,09/08/2021 22:00,9,8,2021,22:00:00,22,221,2021_221,104,4,-2,0,0,Summer,night,12.55,Ebb,2.6,145749
4,09/08/2021,09/08/2021 23:00,9,8,2021,23:00:00,23,221,2021_221,105,5,-1,0,0,Summer,night,12.15,Ebb,2.6,147527
4,10/08/2021,10/08/2021 00:00,10,8,2021,00:00:00,0,222,2021_222,105,6,0,1,1,Summer,night,11.75,LW,2.6,60840
4,10/08/2021,10/08/2021 01:00,10,8,2021,01:00:00,1,222,2021_222,105,-6,1,5,1,Summer,night,11.7,Flood,2.6,64300
4,10/08/2021,10/08/2021 02:00,10,8,2021,02:00:00,2,222,2021_222,105,-5,2,0,0,Summer,night,11.75,Flood,2.6,112449
4,10/08/2021,10/08/2021 03:00,10,8,2021,03:00:00,3,222,2021_222,105,-4,3,0,0,Summer,night,11.75,Flood,2.6,65469
4,10/08/2021,10/08/2021 04:00,10,8,2021,04:00:00,4,222,2021_222,105,-3,4,0,0,Summer,night,11.75,Flood,2.6,136260
4,10/08/2021,10/08/2021 05:00,10,8,2021,05:00:00,5,222,2021_222,105,-2,5,2,1,Summer,night,11.85,Flood,2.6,110700
4,10/08/2021,10/08/2021 06:00,10,8,2021,06:00:00,6,222,2021_222,105,-1,6,0,0,Summer,morning,12.45,HW,2.6,131413
4,10/08/2021,10/08/2021 07:00,10,8,2021,07:00:00,7,222,2021_222,105,0,-6,1,1,Summer,day,12.55,HW,2.6,90667
4,10/08/2021,10/08/2021 08:00,10,8,2021,08:00:00,8,222,2021_222,105,1,-5,1,1,Summer,day,12.5,Ebb,2.6,62631
4,10/08/2021,10/08/2021 09:00,10,8,2021,09:00:00,9,222,2021_222,105,2,-4,0,0,Summer,day,12.55,Ebb,2.6,53462
4,10/08/2021,10/08/2021 10:00,10,8,2021,10:00:00,10,222,2021_222,105,3,-3,2,1,Summer,day,12.5,Ebb,2.6,56307
4,10/08/2021,10/08/2021 11:00,10,8,2021,11:00:00,11,222,2021_222,105,4,-2,7,1,Summer,day,12.45,Ebb,2.6,61282
4,10/08/2021,10/08/2021 12:00,10,8,2021,12:00:00,12,222,2021_222,105,5,-1,5,1,Summer,day,12.45,Ebb,2.6,50560
4,10/08/2021,10/08/2021 13:00,10,8,2021,13:00:00,13,222,2021_222,105,6,0,16,1,Summer,day,12.15,LW,2.6,53529
4,10/08/2021,10/08/2021 14:00,10,8,2021,14:00:00,14,222,2021_222,105,-5,1,8,1,Summer,day,11.7,Flood,2.6,46426
4,10/08/2021,10/08/2021 15:00,10,8,2021,15:00:00,15,222,2021_222,105,-4,2,0,0,Summer,day,11.75,Flood,2.6,43149
4,10/08/2021,10/08/2021 16:00,10,8,2021,16:00:00,16,222,2021_222,105,-3,3,0,0,Summer,day,11.95,Flood,2.6,47875
4,10/08/2021,10/08/2021 17:00,10,8,2021,17:00:00,17,222,2021_222,105,-2,4,1,1,Summer,day,12.5,Flood,2.6,48604
4,10/08/2021,10/08/2021 18:00,10,8,2021,18:00:00,18,222,2021_222,105,-1,5,7,1,Summer,day,12.65,Flood,2.6,120139
4,10/08/2021,10/08/2021 19:00,10,8,2021,19:00:00,19,222,2021_222,105,0,6,2,1,Summer,day,12.75,HW,2.6,80903
